ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,best_theme,best_score
AES,2021,0.0022890445421706544,0.00905364304332708,0.03722091521813576,0.03372115922433864,0.02791234051706705,0.05030757360430894,0.040155020638668854,0.027347340621986283,0.03711845222845791,0.10926344091225698,0.24342382371373938,0.02315634503046505,0.029965414125050237,0.03996178371986788,0.027420245830636743,0.02196539869120459,0.022483709642200665,theme_10,0.24342382371373938
AFL,2021,2.537063254783165e-309,7.74651872939255e-309,4.798799092662086e-308,3.78335170841348e-308,4.733160068935837e-308,4.515958056990965e-308,4.603879226334017e-308,4.863500892972557e-308,4.095266735449568e-308,4.587841794043834e-308,3.502632062250854e-308,4.876321818795658e-308,7.426576905775521e-308,6.703083744098563e-308,1.0,7.211639435290841e-308,8.545867263115788e-308,theme_14,1.0
AIG,2021,0.0012872234577792465,0.0041682398515865545,0.030678243177521713,0.027312783202429858,0.031732764441732016,0.03397294762906558,0.04085454515542814,0.04699459792366612,0.07096615338210932,0.02636332936037555,0.01845571805019161,0.053000715679983094,0.021003056894938255,0.01930160830615943,0.03133229228462437,0.04281690237720234,0.03839915709164623,theme_8,0.07096615338210932
AIZ,2021,0.0025054333304544174,0.008040524092682765,0.04477891886243584,0.039186238881049676,0.039984060144366375,0.05089148872428984,0.054473351013751184,0.04410186990186803,0.04080097752896363,0.059480648460810664,0.03814907160509482,0.03734281991779687,0.1517872772132667,0.15216754139291716,0.06331830230735015,0.03811476276309967,0.03988848272511981,theme_13,0.15216754139291716
AJG,2021,2.588290534266997e-309,8.82325958474661e-309,8.886442291628102e-308,5.763205666387911e-308,5.476473829384644e-308,1.0,6.545687797027758e-308,5.178650434342478e-308,5.589497222374401e-308,1.0023919852407361e-307,5.413770685254377e-308,4.31539298301991e-308,4.702939688418018e-308,5.27163411736624e-308,4.545028034324483e-308,3.8992542428904567e-308,3.786236067876645e-308,theme_5,1.0
AKAM,2021,0.00184170949825388,0.005668905527831169,0.029674279720293302,0.024957284507392624,0.026758870578506507,0.032023543939483055,0.03642701915370129,0.03351030386746502,0.027037541483515802,0.03351078180018782,0.022611929923132285,0.02854972523259342,0.37920429971955716,0.06917727762381111,0.045455783058210256,0.028875624393222468,0.030914508197385986,theme_12,0.37920429971955716
ALB,2021,0.0016046579077756368,0.005844225580885545,0.03598982325837575,0.04491058798012294,0.043628225275925234,0.06574907173573552,0.07701158945658462,0.03783434469136821,0.07652685628082567,0.07395155397276025,0.03663525391054181,0.0361215304502096,0.02981200189599051,0.031892312749123075,0.02978178559926889,0.028035512718065873,0.026732305389694594,theme_6,0.07701158945658462
ALGN,2021,0.001756087368667307,0.005545282514345885,0.02946224901446672,0.03161755080329749,0.08401638015651922,0.033025473386212756,0.042290089302756496,0.042303651532203265,0.04908188675499427,0.02765110617054502,0.018767232379550705,0.057142000729697134,0.024382398543406996,0.022107363716013066,0.03320386288875815,0.04350425178597863,0.035480771597583165,theme_4,0.08401638015651922
ALL,2021,0.00371421435708431,0.8062383575925234,0.011525010010287882,0.012016882595967938,0.011366394020548716,0.012263391379327533,0.012100090736816858,0.010975276634463065,0.012422558855815738,0.012852479566746625,0.014524775913865534,0.01055030017967563,0.010496038801846077,0.011342089177741611,0.010384618862704732,0.010087299012379248,0.010203955933649499,theme_1,0.8062383575925234
ALLE,2021,0.002017427099100202,0.006074088420952735,0.03564605166917323,0.02925506994444652,0.03623422045958116,0.030807903543799253,0.03781995784025334,0.043514676661267425,0.03747872579582536,0.030776115959161087,0.023202759514947262,0.06069622636314572,0.03685989351097265,0.03089357572127062,0.10492641657950667,0.105061721960692,0.28721575833212915,theme_16,0.28721575833212915
