ticker,year,filing_date,text_path,char_count,extraction_method,status
STX,2021,2022-08-05,data\edgar\filings\STX_2021.txt,30000,item1_extracted,ok
STX,2023,2024-08-02,data\edgar\filings\STX_2023.txt,30000,item1_extracted,ok
STZ,2019,2020-04-21,data\edgar\filings\STZ_2019.txt,8198,item1_extracted,ok
STZ,2021,2022-04-21,data\edgar\filings\STZ_2021.txt,10481,item1_extracted,ok
STZ,2023,2024-04-23,data\edgar\filings\STZ_2023.txt,9644,item1_extracted,ok
SWK,2019,2020-02-21,data\edgar\filings\SWK_2019.txt,24282,item1_extracted,ok
SWK,2021,2022-02-22,data\edgar\filings\SWK_2021.txt,18740,item1_extracted,ok
SWK,2023,2024-02-27,data\edgar\filings\SWK_2023.txt,19791,item1_extracted,ok
SWKS,2019,2020-11-17,data\edgar\filings\SWKS_2019.txt,27492,item1_extracted,ok
SWKS,2021,2022-11-23,data\edgar\filings\SWKS_2021.txt,26748,item1_extracted,ok
SWKS,2023,2024-11-15,data\edgar\filings\SWKS_2023.txt,28132,item1_extracted,ok
SYF,2019,2020-02-13,data\edgar\filings\SYF_2019.txt,30000,item1_start_only,ok
SYF,2021,2022-02-10,data\edgar\filings\SYF_2021.txt,29999,item1_start_only,ok
SYF,2023,2024-02-08,data\edgar\filings\SYF_2023.txt,30000,item1_start_only,ok
SYK,2019,2020-02-06,data\edgar\filings\SYK_2019.txt,17176,item1_extracted,ok
SYK,2021,2022-02-11,data\edgar\filings\SYK_2021.txt,23698,item1_extracted,ok
SYK,2023,2024-02-14,data\edgar\filings\SYK_2023.txt,23571,item1_extracted,ok
SYY,2019,2020-08-26,data\edgar\filings\SYY_2019.txt,30000,item1_extracted,ok
SYY,2021,2022-08-26,data\edgar\filings\SYY_2021.txt,30000,item1_extracted,ok
SYY,2023,2024-08-28,data\edgar\filings\SYY_2023.txt,30000,item1_extracted,ok
T,2019,2020-02-20,data\edgar\filings\T_2019.txt,30000,item1_extracted,ok
T,2021,2022-02-16,data\edgar\filings\T_2021.txt,30000,item1_extracted,ok
T,2023,2024-02-23,data\edgar\filings\T_2023.txt,30000,item1_extracted,ok
TAP,2019,2020-02-12,data\edgar\filings\TAP_2019.txt,30000,item1_extracted,ok
TAP,2021,2022-02-23,data\edgar\filings\TAP_2021.txt,6196,item1_extracted,ok
TAP,2023,2024-02-20,data\edgar\filings\TAP_2023.txt,5290,item1_extracted,ok
TDG,2019,2020-11-12,data\edgar\filings\TDG_2019.txt,30000,item1_extracted,ok
TDG,2021,2022-11-10,data\edgar\filings\TDG_2021.txt,30000,item1_extracted,ok
TDG,2023,2024-11-07,data\edgar\filings\TDG_2023.txt,30000,item1_extracted,ok
TDY,2019,2020-02-24,data\edgar\filings\TDY_2019.txt,30000,item1_extracted,ok
TDY,2021,2022-02-25,data\edgar\filings\TDY_2021.txt,17664,item1_extracted,ok
TDY,2023,2024-02-23,data\edgar\filings\TDY_2023.txt,17381,item1_extracted,ok
TECH,2019,2020-08-26,data\edgar\filings\TECH_2019.txt,30000,item1_extracted,ok
TECH,2021,2022-08-24,data\edgar\filings\TECH_2021.txt,3965,item1_extracted,ok
TECH,2023,2024-08-22,data\edgar\filings\TECH_2023.txt,3857,item1_extracted,ok
TEL,2019,2020-11-10,data\edgar\filings\TEL_2019.txt,5465,item1_extracted,ok
TEL,2021,2022-11-15,data\edgar\filings\TEL_2021.txt,3050,item1_extracted,ok
TEL,2023,2024-11-12,data\edgar\filings\TEL_2023.txt,3076,item1_extracted,ok
TER,2019,2020-03-02,data\edgar\filings\TER_2019.txt,30000,item1_start_only,ok
TER,2021,2022-02-23,data\edgar\filings\TER_2021.txt,30000,item1_start_only,ok
TER,2023,2024-02-22,data\edgar\filings\TER_2023.txt,30000,item1_start_only,ok
TFC,2019,2020-03-03,data\edgar\filings\TFC_2019.txt,30000,item1_extracted,ok
TFC,2021,2022-02-23,data\edgar\filings\TFC_2021.txt,30000,item1_extracted,ok
TFC,2023,2024-02-27,data\edgar\filings\TFC_2023.txt,30000,item1_extracted,ok
TGT,2019,2020-03-11,data\edgar\filings\TGT_2019.txt,8604,item1_extracted,ok
TGT,2021,2022-03-09,data\edgar\filings\TGT_2021.txt,14241,item1_extracted,ok
TGT,2023,2024-03-13,data\edgar\filings\TGT_2023.txt,18472,item1_extracted,ok
TJX,2019,2020-03-27,data\edgar\filings\TJX_2019.txt,22493,item1_extracted,ok
TJX,2021,2022-03-30,data\edgar\filings\TJX_2021.txt,26913,item1_extracted,ok
TJX,2023,2024-04-03,data\edgar\filings\TJX_2023.txt,26357,item1_extracted,ok
TKO,2023,2024-02-27,data\edgar\filings\TKO_2023.txt,4780,item1_extracted,ok
TMO,2019,2020-02-26,data\edgar\filings\TMO_2019.txt,30000,cached,ok
TMO,2021,2022-02-24,data\edgar\filings\TMO_2021.txt,30000,cached,ok
TMO,2023,2024-02-22,data\edgar\filings\TMO_2023.txt,30000,cached,ok
TMUS,2019,2020-02-06,data\edgar\filings\TMUS_2019.txt,30000,item1_extracted,ok
TMUS,2021,2022-02-11,data\edgar\filings\TMUS_2021.txt,30000,item1_extracted,ok
TMUS,2023,2024-02-02,data\edgar\filings\TMUS_2023.txt,30000,item1_extracted,ok
TPL,2021,2022-02-23,data\edgar\filings\TPL_2021.txt,2751,item1_extracted,ok
TPL,2023,2024-02-21,data\edgar\filings\TPL_2023.txt,3206,item1_extracted,ok
TPR,2019,2020-08-13,data\edgar\filings\TPR_2019.txt,30000,item1_extracted,ok
TPR,2021,2022-08-18,data\edgar\filings\TPR_2021.txt,30000,item1_extracted,ok
TPR,2023,2024-08-15,data\edgar\filings\TPR_2023.txt,30000,item1_extracted,ok
TRGP,2019,2020-02-20,data\edgar\filings\TRGP_2019.txt,4327,item1_extracted,ok
TRGP,2021,2022-02-24,data\edgar\filings\TRGP_2021.txt,4514,item1_extracted,ok
TRGP,2023,2024-02-15,data\edgar\filings\TRGP_2023.txt,5192,item1_extracted,ok
TRMB,2019,2020-02-28,data\edgar\filings\TRMB_2019.txt,30000,item1_extracted,ok
TRMB,2021,2022-02-23,data\edgar\filings\TRMB_2021.txt,30000,item1_extracted,ok
TRMB,2023,2024-02-26,data\edgar\filings\TRMB_2023.txt,30000,item1_extracted,ok
TROW,2019,2020-02-13,data\edgar\filings\TROW_2019.txt,30000,item1_extracted,ok
TROW,2021,2022-02-24,data\edgar\filings\TROW_2021.txt,30000,item1_extracted,ok
TROW,2023,2024-02-16,data\edgar\filings\TROW_2023.txt,30000,item1_extracted,ok
TRV,2019,2020-02-13,data\edgar\filings\TRV_2019.txt,19502,item1_extracted,ok
TRV,2021,2022-02-17,data\edgar\filings\TRV_2021.txt,19276,item1_extracted,ok
TRV,2023,2024-02-15,data\edgar\filings\TRV_2023.txt,20073,item1_extracted,ok
TSCO,2019,2020-02-20,data\edgar\filings\TSCO_2019.txt,30000,item1_extracted,ok
TSCO,2021,2022-02-17,data\edgar\filings\TSCO_2021.txt,30000,item1_extracted,ok
TSCO,2023,2024-02-23,data\edgar\filings\TSCO_2023.txt,30000,item1_extracted,ok
TSLA,2019,2020-02-13,data\edgar\filings\TSLA_2019.txt,30000,cached,ok
TSLA,2021,2022-02-07,data\edgar\filings\TSLA_2021.txt,30000,cached,ok
TSLA,2023,2024-01-29,data\edgar\filings\TSLA_2023.txt,30000,cached,ok
TSN,2019,2020-11-16,data\edgar\filings\TSN_2019.txt,30000,item1_extracted,ok
TSN,2021,2022-11-14,data\edgar\filings\TSN_2021.txt,30000,item1_extracted,ok
TSN,2023,2024-11-12,data\edgar\filings\TSN_2023.txt,30000,item1_extracted,ok
TT,2019,2020-02-18,data\edgar\filings\TT_2019.txt,5388,item1_extracted,ok
TT,2021,2022-02-07,data\edgar\filings\TT_2021.txt,6106,item1_extracted,ok
TT,2023,2024-02-08,data\edgar\filings\TT_2023.txt,6678,item1_extracted,ok
TTD,2019,2020-02-28,data\edgar\filings\TTD_2019.txt,30000,item1_extracted,ok
TTD,2021,2022-02-16,data\edgar\filings\TTD_2021.txt,2747,item1_extracted,ok
TTD,2023,2024-02-15,data\edgar\filings\TTD_2023.txt,2919,item1_extracted,ok
TTWO,2019,2020-05-22,data\edgar\filings\TTWO_2019.txt,29147,item1_extracted,ok
TTWO,2021,2022-05-17,data\edgar\filings\TTWO_2021.txt,30000,item1_extracted,ok
TTWO,2023,2024-05-22,data\edgar\filings\TTWO_2023.txt,30000,item1_extracted,ok
TXN,2019,2020-02-20,data\edgar\filings\TXN_2019.txt,22050,cached,ok
TXN,2021,2022-02-04,data\edgar\filings\TXN_2021.txt,23082,cached,ok
TXN,2023,2024-02-02,data\edgar\filings\TXN_2023.txt,23370,cached,ok
TXT,2019,2020-02-25,data\edgar\filings\TXT_2019.txt,30000,item1_extracted,ok
TXT,2021,2022-02-17,data\edgar\filings\TXT_2021.txt,17416,item1_extracted,ok
TXT,2023,2024-02-12,data\edgar\filings\TXT_2023.txt,17146,item1_extracted,ok
TYL,2019,2020-02-19,data\edgar\filings\TYL_2019.txt,30000,item1_extracted,ok
TYL,2021,2022-02-23,data\edgar\filings\TYL_2021.txt,30000,item1_extracted,ok
TYL,2023,2024-02-21,data\edgar\filings\TYL_2023.txt,30000,item1_extracted,ok
UAL,2019,2020-02-25,data\edgar\filings\UAL_2019.txt,1903,item1_extracted,ok
UAL,2021,2022-02-18,data\edgar\filings\UAL_2021.txt,29999,item1_start_only,ok
UAL,2023,2024-02-29,data\edgar\filings\UAL_2023.txt,30000,item1_start_only,ok
UBER,2019,2020-03-02,data\edgar\filings\UBER_2019.txt,30000,item1_extracted,ok
UBER,2021,2022-02-24,data\edgar\filings\UBER_2021.txt,30000,item1_extracted,ok
UBER,2023,2024-02-15,data\edgar\filings\UBER_2023.txt,30000,item1_extracted,ok
UDR,2019,2020-02-18,data\edgar\filings\UDR_2019.txt,8913,item1_extracted,ok
UDR,2021,2022-02-15,data\edgar\filings\UDR_2021.txt,6278,item1_extracted,ok
UDR,2023,2024-02-20,data\edgar\filings\UDR_2023.txt,5350,item1_extracted,ok
UHS,2019,2020-02-26,data\edgar\filings\UHS_2019.txt,30000,item1_extracted,ok
UHS,2021,2022-02-24,data\edgar\filings\UHS_2021.txt,30000,item1_extracted,ok
UHS,2023,2024-02-27,data\edgar\filings\UHS_2023.txt,30000,item1_extracted,ok
ULTA,2019,2020-03-27,data\edgar\filings\ULTA_2019.txt,30000,item1_extracted,ok
ULTA,2021,2022-03-25,data\edgar\filings\ULTA_2021.txt,30000,item1_extracted,ok
ULTA,2023,2024-03-26,data\edgar\filings\ULTA_2023.txt,30000,item1_extracted,ok
UNH,2019,2020-02-14,data\edgar\filings\UNH_2019.txt,30000,cached,ok
UNH,2021,2022-02-15,data\edgar\filings\UNH_2021.txt,30000,cached,ok
UNH,2023,2024-02-28,data\edgar\filings\UNH_2023.txt,30000,cached,ok
UNP,2019,2020-02-07,data\edgar\filings\UNP_2019.txt,30000,item1_start_only,ok
UNP,2021,2022-02-04,data\edgar\filings\UNP_2021.txt,30000,item1_extracted,ok
UNP,2023,2024-02-09,data\edgar\filings\UNP_2023.txt,30000,item1_extracted,ok
UPS,2019,2020-02-20,data\edgar\filings\UPS_2019.txt,205,item1_extracted,ok
UPS,2021,2022-02-22,data\edgar\filings\UPS_2021.txt,212,item1_extracted,ok
UPS,2023,2024-02-20,data\edgar\filings\UPS_2023.txt,212,item1_extracted,ok
URI,2019,2020-01-29,data\edgar\filings\URI_2019.txt,30000,item1_extracted,ok
URI,2021,2022-01-26,data\edgar\filings\URI_2021.txt,30000,item1_extracted,ok
URI,2023,2024-01-24,data\edgar\filings\URI_2023.txt,30000,item1_extracted,ok
USB,2019,2020-02-20,data\edgar\filings\USB_2019.txt,30000,item1_extracted,ok
USB,2021,2022-02-22,data\edgar\filings\USB_2021.txt,30000,item1_extracted,ok
USB,2023,2024-02-20,data\edgar\filings\USB_2023.txt,30000,item1_extracted,ok
V,2019,2020-11-19,data\edgar\filings\V_2019.txt,3121,cached,ok
V,2021,2022-11-16,data\edgar\filings\V_2021.txt,3355,cached,ok
V,2023,2024-11-13,data\edgar\filings\V_2023.txt,30000,cached,ok
VICI,2019,2020-02-20,data\edgar\filings\VICI_2019.txt,30000,item1_extracted,ok
VICI,2021,2022-02-23,data\edgar\filings\VICI_2021.txt,17973,item1_extracted,ok
VICI,2023,2024-02-22,data\edgar\filings\VICI_2023.txt,2287,item1_extracted,ok
VLO,2019,2020-02-26,data\edgar\filings\VLO_2019.txt,30000,full_text_fallback,ok
VLO,2021,2022-02-22,data\edgar\filings\VLO_2021.txt,30000,full_text_fallback,ok
VLO,2023,2024-02-22,data\edgar\filings\VLO_2023.txt,30000,full_text_fallback,ok
VLTO,2023,2024-02-28,data\edgar\filings\VLTO_2023.txt,4388,item1_extracted,ok
VMC,2019,2020-02-26,data\edgar\filings\VMC_2019.txt,30000,item1_extracted,ok
VMC,2021,2022-02-25,data\edgar\filings\VMC_2021.txt,30000,item1_extracted,ok
VMC,2023,2024-02-22,data\edgar\filings\VMC_2023.txt,30000,item1_extracted,ok
VRSK,2019,2020-02-18,data\edgar\filings\VRSK_2019.txt,30000,item1_extracted,ok
VRSK,2021,2022-02-22,data\edgar\filings\VRSK_2021.txt,30000,item1_extracted,ok
VRSK,2023,2024-02-21,data\edgar\filings\VRSK_2023.txt,30000,item1_extracted,ok
VRSN,2019,2020-02-14,data\edgar\filings\VRSN_2019.txt,30000,item1_extracted,ok
VRSN,2021,2022-02-18,data\edgar\filings\VRSN_2021.txt,30000,item1_extracted,ok
VRSN,2023,2024-02-15,data\edgar\filings\VRSN_2023.txt,30000,item1_extracted,ok
VRT,2019,2020-03-12,data\edgar\filings\VRT_2019.txt,11037,item1_extracted,ok
VRT,2021,2022-03-01,data\edgar\filings\VRT_2021.txt,9230,item1_extracted,ok
VRT,2023,2024-02-23,data\edgar\filings\VRT_2023.txt,9104,item1_extracted,ok
VRTX,2019,2020-02-13,data\edgar\filings\VRTX_2019.txt,30000,item1_start_only,ok
VRTX,2021,2022-02-09,data\edgar\filings\VRTX_2021.txt,30000,item1_start_only,ok
VRTX,2023,2024-02-15,data\edgar\filings\VRTX_2023.txt,30000,item1_start_only,ok
VST,2019,2020-02-28,data\edgar\filings\VST_2019.txt,30000,item1_extracted,ok
VST,2021,2022-02-25,data\edgar\filings\VST_2021.txt,30000,item1_extracted,ok
VST,2023,2024-02-29,data\edgar\filings\VST_2023.txt,30000,item1_start_only,ok
VTR,2019,2020-02-24,data\edgar\filings\VTR_2019.txt,30000,item1_extracted,ok
VTR,2021,2022-02-18,data\edgar\filings\VTR_2021.txt,30000,item1_extracted,ok
VTR,2023,2024-02-15,data\edgar\filings\VTR_2023.txt,30000,item1_extracted,ok
VTRS,2019,2020-05-07,data\edgar\filings\VTRS_2019.txt,18983,full_text_fallback,ok
VTRS,2021,2022-02-28,data\edgar\filings\VTRS_2021.txt,30000,item1_extracted,ok
VTRS,2023,2024-02-28,data\edgar\filings\VTRS_2023.txt,30000,item1_extracted,ok
VZ,2019,2020-02-21,data\edgar\filings\VZ_2019.txt,30000,item1_extracted,ok
VZ,2021,2022-02-11,data\edgar\filings\VZ_2021.txt,30000,item1_extracted,ok
VZ,2023,2024-02-09,data\edgar\filings\VZ_2023.txt,30000,item1_extracted,ok
WAB,2019,2020-02-24,data\edgar\filings\WAB_2019.txt,30000,item1_extracted,ok
WAB,2021,2022-02-17,data\edgar\filings\WAB_2021.txt,30000,item1_extracted,ok
WAB,2023,2024-02-14,data\edgar\filings\WAB_2023.txt,30000,item1_extracted,ok
WAT,2019,2020-02-25,data\edgar\filings\WAT_2019.txt,30000,full_text_fallback,ok
WAT,2021,2022-02-24,data\edgar\filings\WAT_2021.txt,30000,full_text_fallback,ok
WAT,2023,2024-02-27,data\edgar\filings\WAT_2023.txt,30000,full_text_fallback,ok
WBD,2019,2020-02-27,data\edgar\filings\WBD_2019.txt,30000,item1_extracted,ok
WBD,2021,2022-02-24,data\edgar\filings\WBD_2021.txt,30000,item1_extracted,ok
WBD,2023,2024-02-23,data\edgar\filings\WBD_2023.txt,30000,item1_extracted,ok
WDAY,2019,2020-03-03,data\edgar\filings\WDAY_2019.txt,23089,item1_extracted,ok
WDAY,2021,2022-02-28,data\edgar\filings\WDAY_2021.txt,30000,item1_extracted,ok
WDAY,2023,2024-03-08,data\edgar\filings\WDAY_2023.txt,30000,item1_extracted,ok
WDC,2019,2020-08-28,data\edgar\filings\WDC_2019.txt,30000,item1_extracted,ok
WDC,2021,2022-08-25,data\edgar\filings\WDC_2021.txt,30000,item1_extracted,ok
WDC,2023,2024-08-20,data\edgar\filings\WDC_2023.txt,30000,item1_extracted,ok
WEC,2019,2020-02-27,data\edgar\filings\WEC_2019.txt,30000,item1_start_only,ok
WEC,2021,2022-02-24,data\edgar\filings\WEC_2021.txt,200,item1_extracted,ok
WEC,2023,2024-02-22,data\edgar\filings\WEC_2023.txt,200,item1_extracted,ok
WELL,2019,2020-02-14,data\edgar\filings\WELL_2019.txt,26522,item1_extracted,ok
WELL,2021,2022-02-16,data\edgar\filings\WELL_2021.txt,28265,item1_extracted,ok
WELL,2023,2024-02-15,data\edgar\filings\WELL_2023.txt,29458,item1_extracted,ok
WFC,2019,2020-02-27,data\edgar\filings\WFC_2019.txt,30000,cached,ok
WFC,2021,2022-02-22,data\edgar\filings\WFC_2021.txt,30000,cached,ok
WFC,2023,2024-02-20,data\edgar\filings\WFC_2023.txt,30000,cached,ok
WM,2019,2020-02-13,data\edgar\filings\WM_2019.txt,30000,item1_extracted,ok
WM,2021,2022-02-15,data\edgar\filings\WM_2021.txt,30000,item1_extracted,ok
WM,2023,2024-02-13,data\edgar\filings\WM_2023.txt,2837,item1_extracted,ok
WMB,2019,2020-02-24,data\edgar\filings\WMB_2019.txt,324,item1_extracted,ok
WMB,2021,2022-02-28,data\edgar\filings\WMB_2021.txt,325,item1_extracted,ok
WMB,2023,2024-02-21,data\edgar\filings\WMB_2023.txt,326,item1_extracted,ok
WMT,2019,2020-03-20,data\edgar\filings\WMT_2019.txt,12342,cached,ok
WMT,2021,2022-03-18,data\edgar\filings\WMT_2021.txt,30000,cached,ok
WMT,2023,2024-03-15,data\edgar\filings\WMT_2023.txt,30000,cached,ok
WRB,2019,2020-02-20,data\edgar\filings\WRB_2019.txt,30000,item1_extracted,ok
WRB,2021,2022-02-24,data\edgar\filings\WRB_2021.txt,30000,item1_extracted,ok
WRB,2023,2024-02-23,data\edgar\filings\WRB_2023.txt,30000,item1_extracted,ok
WSM,2019,2020-03-27,data\edgar\filings\WSM_2019.txt,14258,item1_extracted,ok
WSM,2021,2022-03-28,data\edgar\filings\WSM_2021.txt,9953,item1_extracted,ok
WSM,2023,2024-03-20,data\edgar\filings\WSM_2023.txt,10859,item1_extracted,ok
WST,2019,2020-02-24,data\edgar\filings\WST_2019.txt,19275,item1_extracted,ok
WST,2021,2022-02-22,data\edgar\filings\WST_2021.txt,26006,item1_extracted,ok
WST,2023,2024-02-20,data\edgar\filings\WST_2023.txt,10234,item1_extracted,ok
WTW,2019,2020-02-26,data\edgar\filings\WTW_2019.txt,30000,item1_extracted,ok
WTW,2021,2022-02-24,data\edgar\filings\WTW_2021.txt,22393,item1_extracted,ok
WTW,2023,2024-02-22,data\edgar\filings\WTW_2023.txt,15268,item1_extracted,ok
WY,2019,2020-02-14,data\edgar\filings\WY_2019.txt,30000,full_text_fallback,ok
WY,2021,2022-02-18,data\edgar\filings\WY_2021.txt,30000,full_text_fallback,ok
WY,2023,2024-02-16,data\edgar\filings\WY_2023.txt,30000,full_text_fallback,ok
WYNN,2019,2020-02-28,data\edgar\filings\WYNN_2019.txt,30000,item1_extracted,ok
WYNN,2021,2022-02-28,data\edgar\filings\WYNN_2021.txt,30000,item1_extracted,ok
WYNN,2023,2024-02-23,data\edgar\filings\WYNN_2023.txt,30000,item1_extracted,ok
XEL,2019,2020-02-21,data\edgar\filings\XEL_2019.txt,325,item1_extracted,ok
XEL,2021,2022-02-23,data\edgar\filings\XEL_2021.txt,30000,item1_extracted,ok
XEL,2023,2024-02-21,data\edgar\filings\XEL_2023.txt,30000,item1_extracted,ok
XOM,2019,2020-02-26,data\edgar\filings\XOM_2019.txt,5506,cached,ok
XOM,2021,2022-02-23,data\edgar\filings\XOM_2021.txt,6301,cached,ok
XOM,2023,2024-02-28,data\edgar\filings\XOM_2023.txt,6808,cached,ok
XYL,2019,2020-02-28,data\edgar\filings\XYL_2019.txt,30000,item1_extracted,ok
XYL,2021,2022-02-25,data\edgar\filings\XYL_2021.txt,30000,item1_extracted,ok
XYL,2023,2024-02-28,data\edgar\filings\XYL_2023.txt,30000,item1_extracted,ok
XYZ,2019,2020-02-26,data\edgar\filings\XYZ_2019.txt,30000,item1_extracted,ok
XYZ,2021,2022-02-24,data\edgar\filings\XYZ_2021.txt,30000,item1_extracted,ok
XYZ,2023,2024-02-22,data\edgar\filings\XYZ_2023.txt,30000,item1_extracted,ok
YUM,2019,2020-02-20,data\edgar\filings\YUM_2019.txt,19174,item1_extracted,ok
YUM,2021,2022-02-23,data\edgar\filings\YUM_2021.txt,21546,item1_extracted,ok
YUM,2023,2024-02-20,data\edgar\filings\YUM_2023.txt,19814,item1_extracted,ok
ZBH,2019,2020-02-21,data\edgar\filings\ZBH_2019.txt,30000,item1_extracted,ok
ZBH,2021,2022-02-25,data\edgar\filings\ZBH_2021.txt,30000,item1_extracted,ok
ZBH,2023,2024-02-23,data\edgar\filings\ZBH_2023.txt,25037,item1_extracted,ok
ZBRA,2019,2020-02-13,data\edgar\filings\ZBRA_2019.txt,30000,item1_extracted,ok
ZBRA,2021,2022-02-10,data\edgar\filings\ZBRA_2021.txt,30000,item1_extracted,ok
ZBRA,2023,2024-02-15,data\edgar\filings\ZBRA_2023.txt,30000,item1_extracted,ok
ZTS,2019,2020-02-13,data\edgar\filings\ZTS_2019.txt,349,item1_extracted,ok
ZTS,2021,2022-02-15,data\edgar\filings\ZTS_2021.txt,364,item1_extracted,ok
ZTS,2023,2024-02-13,data\edgar\filings\ZTS_2023.txt,364,item1_extracted,ok
